"Role ID","Role Name","RSoundex"
3773,"Page to Morocco","P235"
3774,"Sincklo","S522"
3775,"Sir William Glansdale","S645"
3776,"Duke of Alencon","D214"
3780,"General of French Forces","G564"
3781,"Semyon Semyonovich Medvedenko","S552"
3782,"Maria Ilyinishna (Masha)","M645"
3783,"Pytor Nikolayevich Sorin","P365"
3784,"Konstantin Gavrilovich Treplev","K523"
3785,"Yakov","Y210"
3786,"Nina Mikhailovna Zarechnaya","N552"
3787,"Polina Andreyevna","P455"
3788,"Yevgeny Sergeyevich Dorn","Y125"
3789,"Ilya Afanaseyevich Shamrayev","I415"
3790,"Irina Nikolayevna Arkadina","I655"
3791,"Boris Alexeyevich Trigorin","B624"
3792,"Alonzo","A452"
3793,"Spirit attending Prospero","S163"
3794,"Aunchient Pistol","A525"
3795,"Corporal Nym","C616"
3796,"Duke of Bourbon","D211"
3797,"Member of Trio","M516"
3798,"Soprano","S165"
3799,"Horns","H652"
3800,"Viol d'Amour","V435"
3801,"Cinna, a poet","C513"
3802,"Fume","F500"
3803,"Servant to Angelo","S615"
3804,"Coronet Bearer","C653"
3805,"Map Bearer","M116"
3806,"Lord Ralph Hastings","L636"
3807,"Prince Thomas of Clarence","P652"
3808,"Prince Humphrey of Gloucester","P652"
3809,"Julia Seton","J423"
3810,"Johnny Case","J522"
3811,"Linda Seton","L532"
3812,"Ned Seton","N323"
3813,"Edward Seton","E363"
3814,"Seton Cram","S352"
3815,"Laura Cram","L626"
3816,"Nick Potter","N221"
3817,"Susan Potter","S251"
3818,"The Father","T136"
3819,"The Step-Daughter","T231"
3820,"The Son","T250"
3821,"The Boy","T100"
3822,"The Little Girl","T434"
3823,"Madama Pace","M351"
3824,"The Director","T362"
3825,"The Stage Manager","T232"
3826,"A Stage Hand","A232"
3827,"The Leading Lady","T435"
3828,"The Leading Man","T435"
3829,"The Character Woman","T262"
3830,"The Juvenile","T215"
3831,"The Ingenue","T525"
3832,"An Actor","A523"
3833,"Burton","B635"
3834,"Pale","P400"
3835,"Old Athenian's Daughter","O433"
3836,"Dottie Otley","D334"
3837,"Lloyd Dallas","L433"
3838,"Garry Lejeune","G642"
3839,"Brooke Ashton","B622"
3840,"Poppy Norton-Taylor","P156"
3841,"Frederick Fellowes","F636"
3842,"Belinda Blair","B453"
3843,"Tim Allgood","T542"
3844,"Selsdon Mowbray","S423"
3845,"Rene Gallimard","R524"
3846,"Kurogo","K620"
3847,"Song Liling","S524"
3848,"M. Toulon","M345"
3849,"Man #1","M500"
3850,"Renee","R500"
3851,"Woman at Party","W553"
3852,"Girl in Magazine","G645"
3853,"Marc","M620"
3854,"Man #2","M500"
3855,"Consul Sharpless","C524"
3856,"Comrade Chin","C563"
3857,"Suzuki","S220"
3858,"Shu-Fang","S152"
3859,"Peking Opera Performer","P252"
3860,"Mr. Balance","M614"
3861,"Mr. Scruple","M622"
3862,"Mr. Worthy","M663"
3863,"Captain Plume","C135"
3864,"Captain Brazen","C135"
3865,"Kite","K300"
3866,"Kite's Drummer","K323"
3867,"Bullock","B422"
3868,"Costar Pearmain","C236"
3869,"Thomas Appletree","T521"
3870,"Pluck","P422"
3871,"Bridewell","B634"
3872,"Shelly Levene","S441"
3873,"John Williamson","J545"
3874,"Dave Moss","D152"
3875,"George Aaronow","G626"
3876,"Richard Roma","R263"
3877,"James Lingk","J524"
3878,"Baylen","B450"
3879,"First Citizen of Angiers","F623"
3880,"Organ"," 625"
3881,"Austrian page","A236"
3882,"French Officer","F652"
3883,"Austrian officer","A236"
3884,"Captain Arthur Phillip","C135"
3885,"Major Robbie Ross","M266"
3886,"Captain David Collins","C135"
3887,"Captain Watkin Tench","C135"
3888,"Captain Jemmy Campbell","C135"
3889,"Reverend Johnson","R165"
3890,"Lieutenant George Johnston","L355"
3891,"Lieutenant Will Dawes","L355"
3892,"Second Lieutenant Ralph Clark","S253"
3893,"Second Lieutenant William Faddy","S253"
3894,"Midshipman Harry Brewer","M321"
3895,"An Aboriginal Australian","A516"
3896,"Mary Brenham","M616"
3897,"Dabby Bryant","D116"
3898,"John Arscott","J562"
3899,"Black Caesar","B422"
3900,"Ketch Freeman","K321"
3901,"Meg Long","M245"
3902,"Liz Morden","L256"
3903,"Robert Sideway","R163"
3904,"Duckling Smith","D224"
3905,"John Wisehammer","J525"
3906,"Page to Prince John","P231"
3907,"Euphronius","E165"
3908,"Rustic Fellow","R232"
3909,"Gardener's Servant","G635"
3910,"Servants","S615"
3911,"Pericles' Lord","P624"
3912,"Oarsman","O625"
3913,"Thaliard","T463"
3914,"Young Pericles","Y521"
3915,"Old Pericles","O431"
3916,"Tympani","T515"
3917,"Neville","N140"
3918,"Phyllis","P420"
3919,"Harvey","H610"
3920,"Eddie","E300"
3921,"Pattie","P300"
3922,"Clive","C410"
3923,"Troy Maxson
Troy Maxson","T652"
3924,"Jim Bono","J515"
3925,"Lyons","L520"
3926,"Cory","C600"
3927,"Raynell","R540"
3928,"Troy Maxson","T652"
3929,"Lear's Fool","L621"
3930,"France","F652"
3931,"Ashland New Plays Festival","A245"
3932,"Daedalus Project","D342"
3934,"Angela","A524"
3935,"Esther","E236"
3936,"Savion","S150"
3937,"Marta","M630"
3938,"Stephanie","S315"
3939,"Class-Man","C425"
3940,"Migdalia","M234"
3941,"Christopher","C623"
3942,"A Woman","A550"
3943,"A Man","A550"
3944,"Another Woman","A536"
3945,"Another Man","A536"
3946,"Levin","L150"
3947,"Lance","L520"
3948,"A Waiter","A360"
3949,"The Actor","T236"
3950,"The Actress","T236"
3951,"The Critic","T263"
3952,"""Mama""","""550"
3953,"Shari","S600"
3954,"The Creditor","T263"
3955,"God","G300"
3956,"Noah","N000"
3957,"Noah's Wife","N210"
3958,"Evelyn","E145"
3959,"Serpent","S615"
3960,"Greed","G630"
3961,"Shem","S500"
3962,"Shem's Wife","S521"
3963,"Hame","H500"
3964,"Hame's Wife","H521"
3965,"Japhet","J130"
3966,"Japhet's Wife","J132"
3967,"The Raven","T615"
3968,"The Dove","T310"
3969,"Dorothy Hardcastle","D636"
3970,"n/a","N000"
3971,"The Folk","T142"
3972,"Guitar Man","G365"
3973,"Blues Speak Woman","B422"
3974,"Sykes","S220"
3975,"Man on Joe Clark's Porch","M552"
3976,"""Livin' with the Blues""","""415"
3977,"""Hey Baby""","""110"
3978,"Slang Talk Man","S452"
3979,"Jelly","J400"
3980,"Sweet Back","S312"
3981,"""You Bring Out the Boogie in Me""","""165"
3982,"Missie May","M250"
3983,"""Tell Me Mama""","""345"
3984,"Maggie","M200"
3985,"Chris  ","C620"
3986,"Gerry","G600"
3987,"Pridamant of Avignon","P635"
3988,"The Amanuensis","T555"
3989,"A Merchant of Ephesus","A562"
3990,"Sally Friedman","S416"
3991,"MaDear","M360"
3992,"MayDee","M300"
3993,"Lola","L400"
3994,"Vennie","V500"
3995,"Raisa","R200"
3996,"Leader of the Players","L361"
3997,"Ivanov","I151"
3998,"Sacha","S200"
3999,"Teacher","T260"
4000,"Colonel","C454"
4001,"William Drummond","W453"
4002,"Vocalist","V242"
4003,"Dr. Robert Chapman","D661"
4004,"Anthony   ","A535"
4005," Detective"," 332"
4006,"Stage Directions","S323"
4007,"Susanah","S250"
4008,"Police","P421"
4009,"Illusionist","I425"
4010,"Enchantress","E525"
4011,"Miss Wells","M242"
4012,"Dr. Seward","D626"
4013,"Professor Van Helsing","P612"
4014,"R. M. Renfield","R565"
4015,"Mrs. Butterworth","M621"
4016,"Lucy Seward","L226"
4017,"Count Dracula","C533"
4018,"Augustus Merrick","A223"
4019,"Max Lawrence","M246"
4020,"Winifred Mansfield","W516"
4021,"Louis   ","L200"
4022,"Laura Merrick","L656"
4023,"Leone Merrick","L556"
4024,"Geoffrey Cole","G162"
4025,"The Daughter","T323"
4026,"Gentleman Caller","G534"
4027,"Clara Hyland","C464"
4028,"Mrs. Fisher","M621"
4029,"Amy Fisher","A512"
4030,"Frank Hyland","F652"
4031,"Mr. Fisher","M612"
4032,"Joe Fisher","J126"
4033,"Aubrey Piper","A161"
4034,"Mr. Gill","M624"
4035,"Mr. Rogers","M662"
4036,"Mrs. Brown","M621"
4037,"David Naughton","D135"
4038,"Claudia Naughton","C435"
4039,"Fritz","F632"
4040,"Jerry Seymoure","J625"
4041,"Julia Naughton","J452"
4042,"Madame Daruschka","M353"
4043,"Linda Loman","L534"
4044,"Howard Wagner","H632"
4045,"Dr. Haggett","D623"
4046,"Susan Haggett","S252"
4047,"Abby","A100"
4048,"Mrs. Haggett","M622"
4049,"Ada Haggett","A323"
4050,"Warren Creamer","W652"
4051,"Tallant","T453"
4052,"Rosen","R250"
4053,"Davenport","D151"
4054,"Rogers","R262"
4055,"Mrs. Rogers","M626"
4056,"Fred Narracott","F635"
4057,"Vera Claythorne","V624"
4058,"Philip Lombard","P414"
4059,"Anthony Marston","A535"
4060,"William Blore","W451"
4061,"General Mackenzie","G564"
4062,"Emily Brent","E541"
4063,"Sir Lawrence Wargrave","S646"
4064,"Dr. Armstrong","D665"
4065,"Maud Barron","M316"
4066,"Jerry Winterton","J653"
4067,"The Author","T360"
4068,"Daphne Wray","D156"
4069,"Avis Clare","A122"
4070,"Jackson Harley","J222"
4071,"Mary Manners","M655"
4072,"Sandra Layton","S536"
4073,"Norwood Beverley","N631"
4074,"Voice from the Rear","V216"
4075,"Ambulance Attendant","A514"
4076,"Guard Three","G633"
4077,"Woodcutter","W323"
4078,"Wigmaker","W252"
4079,"Husband","H215"
4080,"Medium","M350"
4081,"Doctor Bruner","D236"
4082,"Colonel Tom Russell","C454"
4083,"Lt. Mac Hartman","L352"
4084,"Lewis Rohnen","L265"
4085,"Lt. Jan Kephart","L325"
4086,"Satellite Voice","S343"
4087,"President's Voice","P623"
4088,"Hortense","H635"
4089,"Maisie","M200"
4090,"Dulcie","D420"
4091,"Faye","F000"
4092,"Polly","P400"
4093,"Bobby Van Heusen","B115"
4094,"Marcel  ","M624"
4095,"Pierre","P600"
4096,"Mme. Dubonnet","M531"
4097,"Percival Browne","P621"
4098,"Toni","T500"
4099,"Lord Brockhurst","L631"
4100,"Lady Brockhurst","L316"
4101,"Gendarme","G536"
4102,"Pepe","P100"
4103,"Lolita","L430"
4104,"Mistress Claude","M236"
4105,"Magistrate","M223"
4106,"Monsieur Anselme","M526"
4107,"Hebra","H160"
4108,"Lucille","L240"
4109,"Will","W400"
4110,"Haggar","H260"
4111,"Junior","J560"
4112,"Buddy","B300"
4113,"Melly","M400"
4114,"Mrs. Craig","M622"
4115,"Karen","K650"
4116,"Notka","N320"
4117,"Superior","S166"
4118,"Nosful","N214"
4119,"Kringa","K652"
4120,"Chief Tender","C135"
4121,"Transportation Moron","T652"
4122,"Communications Moron","C552"
4123,"Weapons Moron","W152"
4124,"Thomas Anthony","T525"
4125,"Alto voice","A431"
4126,"Tenor dulcien","T563"
4127,"Alto saxophone","A432"
4128,"Vielle","V400"
4129,"Oud","O300"
4130,"Gittern","G365"
4131,"Tenor Voice","T561"
4132,"Dunbec","D512"
4133,"Tambourine","T516"
4134,"Sruti Box","S631"
4135,"Mezzo soprano","M221"
4136,"Shawm","S500"
4137,"Whistle","W234"
4138,"Bones","B520"
4139,"Sackbutt","S221"
4140,"Trombone","T651"
4141,"Lutes","L320"
4142,"Cittern","C365"
4143,"Bass voice","B212"
4144,"Capped reeds","C136"
4145,"Tin whistle","T523"
4146,"Viols","V420"
4147,"Tenor viol","T561"
4148,"Baritone voice","B635"
4149,"Mandolin","M534"
4150,"Mandola","M534"
4151,"Lute","L300"
4152,"Baroque guitar","B622"
4153,"Treble Viol","T614"
4154,"Bass dulcien","B234"
4155,"Green Show Dancer","G652"
4156,"Tourist","T623"
4157,"Thurio's Retinue","T626"
4158,"News Camerawoman","N225"
4159,"Antonio's Brother","A535"
4160,"Photographer","P326"
4161,"Daughter    ","D236"
4162,"News Representative","N261"
4163,"Chic Woman","C255"
4164,"Cheese Seller","C224"
4165,"Double Bass","D141"
4166,"Krumhorn","K656"
4167,"Soprano shawm","S165"
4168,"Soprano voice","S165"
4169,"Drum    ","D650"
4170,"Bodhran","B365"
4171,"Alto shawm","A432"
4172,"Treble tenor","T614"
4173,"Dulcien","D425"
4174,"Penny whistle","P523"
4175,"Pipe & tabor","P131"
4176,"Tenor viola da gamba","T561"
4177,"Alto recorder","A436"
4178,"Conettino","C535"
4179,"Kemenche","K552"
4180,"Cornetto","C653"
4181,"Countertenor voice","C536"
4182,"Harp","H610"
4183,"Hurdy gurdy","H632"
4184,"Curtal","C634"
4185,"Side drum","S336"
4186,"Bass viola da gamba","B214"
4187,"Tenor sackbutt","T562"
4188,"Bass sackbutt","B222"
4189,"Medieval harp","M314"
4190,"Cornamuse","C655"
4191,"Tenor shawm","T562"
4192,"Tabor drum","T163"
4193,"Soprano krumhorn","S165"
4194,"Treble shawm","T614"
4195,"Tenor curtal","T562"
4196,"Tabor","T160"
4197,"Alto sackbutt","A432"
4198,"Bassanello","B254"
4199,"Rackett","R223"
4200,"James Joyce","J522"
4201,"Nora Joyce","N622"
4202,"Patrick Gregory","P362"
4203,"Luccia Joyce","L222"
4204,"Roxie Hart","R263"
4205,"Amos Hart","A526"
4206,"Billy Flynn","B414"
4207,"Martin S. Harrison","M635"
4208,"Charles E. Murdock","C642"
4209,"Jake Callahan","J224"
4210,"Babe","B100"
4211,"Mary Sunshine","M625"
4212,"Mrs. Morton","M625"
4213,"Velma","V450"
4214,"Liz","L200"
4215,"Moonshine Maggie","M525"
4216,"Machine-Gun Rosie","M252"
4217,"Go-to-Hell Kitty","G342"
4218,"Jo McNair","J525"
4219,"Corazon","C625"
4220,"Diego","D200"
4221,"Amster","A523"
4222,"Garber","G616"
4223,"Ethelyn MacCormick","E345"
4224,"Ray MacCormick","R526"
4225,"Winona Tarlow","W553"
4226,"John Harper","J561"
4227,"Tess Harper","T261"
4228,"Carl Pritchard","C641"
4229,"Molly Pritchard","M416"
4230,"Bill Hoddupp","B431"
4231,"Caleb Stratman","C412"
4232,"Wordsworth Stratman","W632"
4233,"Maudaline Stratman","M345"
4234,"Emil the Fifth","E543"
4235,"Alice Darke","A423"
4236,"Ted","T300"
4237,"Cameraman","C565"
4238,"Ginny","G500"
4239,"News Director","N236"
4240,"Broadcaster","B632"
4241,"Elmer Musgrove","E456"
4242,"Annie Musgrove","A552"
4243,"Judy Musgrove","J352"
4244,"Benjamin Pitman","B525"
4245,"Barbara Pitman","B616"
4246,"Avery Pitman","A161"
4247,"Leena Pitman","L513"
4248,"Shelby Pitman","S411"
4249,"Crutch Holston","C632"
4250,"Oats Pyatt","O321"
4251,"Sofia Fuentes","S115"
4252,"Yanina","Y550"
4253,"Alexis","A422"
4254,"Fidelia","F340"
4255,"Ana","A500"
4256,"Cecelia","C240"
4257,"Emmanuel","E554"
4258,"Prisoner","P625"
4259,"Journalist","J654"
4260,"The Colonel","T245"
4261,"Madame La Generale","M354"
4262,"Sashenka","S252"
4263,"Sergei Alexandrovich","S624"
4264,"Foma Fomich","F515"
4265,"Yezhevikin","Y212"
4266,"Mizinchikov","M252"
4267,"Bahcheyev","B210"
4268,"Tatyana Ivanovna","T351"
4269,"Obnoskin","O152"
4270,"Miss Perepelitsyn","M216"
4271,"Gavrila","G164"
4272,"Falaley","F440"
4273,"Joey","J000"
4274,"Rod","R300"
4275,"Beth","B300"
4276,"Gwen","G500"
4277,"Vic","V200"
4278,"Camper #2","C516"
4279,"Roy","R000"
4280,"Camper #1","C516"
4281,"Coral","C640"
4282,"Camper #3","C516"
4283,"Leonie","L500"
4284,"Camper #4","C516"
4285,"Miss Latrobe","M243"
4286,"Nathaniel Brockett","N354"
4287,"Octavia Brockett","O231"
4288,"Angeline Brockett","A524"
4289,"Vera","V600"
4290,"Lou","L000"
4291,"Karly","K640"
4292,"Earl","E640"
4293,"Clarissa","C462"
4294,"Theresa","T620"
4295,"A Twisted Woman","A323"
4296,"A Spastic Girl","A212"
4297,"Vivaldi","V143"
4298,"Maestra Luciana","M236"
4299,"Paolo","P400"
4300,"Violetta","V430"
4301,"Cecilia","C240"
4302,"Giacomo","G250"
4303,"Harry Hamlet","H654"
4304,"Dolly Desdemona","D432"
4305,"Lady Celcilia Ophelia","L324"
4306,"Surely U. Jest","S642"
4307,"Willie Shakespeare","W422"
4308,"Burnie","B650"
4309,"Ma Fuhrman","M165"
4310,"Kenny Fuhrman","K516"
4311,"BJ Fuhrman","B216"
4312,"Dr. Merlin Fredericks","D656"
4313,"Pat Sweeney","P325"
4314,"Fiona","F500"
4315,"Sara","S600"
4316,"Cast Member","C235"
4317,"Don Lindstrom","D545"
4318,"Sandra Kelly","S536"
4319,"Robert McKann Jr.","R163"
4320,"Robert McKann Sr.","R163"
4321,"Laurie Ellis","L642"
4322,"Devon","D150"
4323,"Rennie","R500"
4324,"China","C500"
4325,"Jesse","J200"
4326,"Celeste","C423"
4327,"China's Mom","C525"
4328,"Queequeg","Q220"
4329,"Daggoo","D200"
4330,"Tashtego ","T232"
4331,"Spanish Sailor","S152"
4332,"Ishmael","I254"
4333,"Peter Coffin","P362"
4334,"Stubb","S310"
4335,"Father Mapple","F365"
4336,"Starbuck","S361"
4337,"Peleg","P420"
4338,"Dr. Bunger","D615"
4339,"The Gurnseyman","T265"
4340,"English Sailor","E524"
4341,"Flask","F422"
4342,"Captain Gardiner","C135"
4343,"The Carpenter","T261"
4344,"Captain Boomer","C135"
4345,"Maltese Sailor","M432"
4346,"Bildad","B433"
4347,"Pip","P100"
4348,"Fedallah","F340"
4349,"Captain of the Rosebud","C135"
4350,"Nantucket Sailor","N532"
4351,"Captain of the Delight","C135"
4352,"Ahab","A100"
4353,"John Graunt","J526"
4354,"Dr. Harman","D665"
4355,"Sir John Lawrence","S625"
4356,"Lord Brounker","L631"
4357,"Rev. Dr. Thomas Vincent","R136"
4358,"Sarah Chandler","S625"
4359,"Elizabeth Finch","E421"
4360,"Man #1: Mills/L's Clerk/Robert","M554"
4361,,"M514"
4362,,"M514"
4363,,"M514"
4364,"Man #2: Paul/Br.'s Clerk/Constable","M514"
4365,"Man #2: Andrew","M553"
4366,"Man #3: Dr. Goddard/Jamey/Bill","M536"
4367,"Maggie Mulroney","M254"
4368,"Maggy Burroughs","M216"
4369,"Jim Burroughs","J516"
4370,"Mrs. Mulroney","M625"
4371,"Booksigner","B222"
4372,"Mr. Mulroney","M654"
4373,"Young Maggie","Y525"
4374,"Raymond Terwilliger","R553"
4375,"Young Jim","Y522"
4376,"Crowd in the Street","C635"
4377,"Dr. A","D600"
4378,"Frannie","F650"
4379,"Lawrence","L652"
4380,"Vivian","V150"
4381,"Recorders","R263"
4382,"Sopraninni recorder","S165"
4383,"Soprano recorder","S165"
4384,"Baroque oboe","B621"
4385,"First tenor","F623"
4386,"Young Lise","Y524"
4387,"Elena Guarneri","E452"
4388,"Blasina Guarneri","B425"
4389,"Young Juan","Y522"
4390,"Giovanni Guarneri","G152"
4391,"Verna Mae Weber-Travers","V655"
4392,"Annie Reese","A562"
4393,"Samantha Newell","S553"
4394,"Calma Mickelson Hasty","C455"
4395,"Denny Wagner","D525"
4396,"Denise Wagner","D522"
4397,"Charlie Hasty","C642"
4398,"C. J. Hasty","C223"
4399,"Callie Hasty","C423"
4400,"Carl Hasty","C642"
4401,"Virgil","V624"
4402,"Catherine Haun","C365"
4403,"Amelia Knight","A542"
4404,"Lydia Rudd","L363"
4405,"Sarah Winnemucca","S655"
4406,"Mary Walker","M642"
4407,"Ruta Zemlyan","R325"
4408,"Antonas Zerbitska","A535"
4409,"(all woman's roles)","(455"
4410,"Willie Peters","W413"
4411,"Guard (Glasser)","G632"
4412,"James Madison","J525"
4413,"D. A.","D000"
4414,"Benson","B525"
4415,"Eugene Onegin","E255"
4416,"Guillot","G430"
4417,"Triquet","T623"
4418,"Flyanov","F451"
4419,"Vladimir Lenski","V435"
4420,"Olga Larin","O424"
4421,"Mrs. Larin","M624"
4422,"Tatiana Larin","T354"
4423,"Nana","N500"
4424,"Prince Nemerov","P652"
4425,"Istomina","I235"
4426,"Louis Ironson","L265"
4427,"Joe Pitt","J130"
4428,"Harper Pitt","H616"
4429,"Hannah Pitt","H513"
4430,"Prior Walter","P664"
4431,"Belize","B420"
4432,"Roy M. Cohn","R525"
4433,"The Angel","T524"
4434,"Mom"," 550"
4435,,"A422"
4436,,"A422"
4437,,"A422"
4438,"Aleksii A. Prelapsarianov","A422"
4439,"Roy Cohn's doctor","R252"
4440,"Ethel Rosenberg","E346"
4441,"Angel Asiatica","A524"
4442,"Mr. Lies","M642"
4443,"The Angel Oceania","T524"
4444,"The Angel Asiatica","T524"
4445,"The Angel Europa","T524"
4446,"The Angel Africanii","T524"
4447,"The Angel Australia","T524"
4448,"The Angel Antarctica","T524"
4449,"Miriam Jones","M652"
4450,"Estelle Dove","E234"
4451,"Teresa Martinez","T625"
4452,"Franny Knight","F652"
4453,"Todd Jones","T325"
4454,"Lisa Jones","L225"
4455,"A Gravedigger","A261"
4456,"The Fire Inspector","T165"
4457,"Lise (Narrator)","L256"
4458,"Lise (6 years old)","L262"
4459,"Gianni ""Juan"" Guarneri","G525"
4460,"Rosa Arrua","R260"
4461,"Boy, 10, a singer","B252"
4462,"Woman, 30, a singer","W552"
4463,"Man, 30, a singer","M525"
4464,,"C635"
4465,"Cortona (Domenico Cecchi)","C635"
4466,"Barbaruccia (Barbara Voglia)","B616"
4467,"Specchio","S120"
4468,"Ferdinand (Prince of Tuscany)","F635"
4469,,"C623"
4470,"Christina (Queen of Sweden)","C623"
4471,"Pope Innocent XI","P152"
4472,"Anton Muller","A535"
4473,"Adolf Hitler","A341"
4474,"Hermann Goering","H655"
4475,"Josef Goebbels","J212"
4476,"Elisabeth Nietzsche","E421"
4477,"Joseph Klein","J212"
4478,"Leni Riefenstahl","L561"
4479,"Greta Kohl","G632"
4480,"Heinrich Hoffman","H562"
4481,"Pierre Balzac","P614"
4482,"Henry Jervis","H562"
4483,"German Soldier","G655"
4484,"Interrogator","I536"
4485,"Intelligence Officer","I534"
4486,"Harry Hawk","H620"
4487,"T. C. Gourley","T226"
4488,"John Matthews","J553"
4489,"Billy Ferguson","B416"
4490,"William Withers","W453"
4491,"Mr. Ford","M616"
4492,"Edwin Stanton","E352"
4493,"Stagehand","S325"
4494,"Army Captain","A652"
4495,"Laura Keene","L625"
4496,"Jennie Gourley","J526"
4497,"Mrs. Muzzy","M625"
4498,"Doris Robertson","D626"
4499,"Sam Robertson","S561"
4500,"Henry Ford","H561"
4501,"Dr. Otto Davis","D633"
4502,"Helen Fitzroy","H451"
4503,"Raymundo","R553"
4504,"Boa","B000"
4505,"William Butler Yeats","W451"
4506,"Olivia Shakespear","O412"
4507,"Dorothy Shakespear","D632"
4508,"Ezra Pound","E261"
4509,"Georgie Hyde-Lees","G623"
4510,"Maud Gonne","M325"
4511,"Hope Shakespear","H122"
4512,"Al","A400"
4513,"Sylvie","S410"
4514,"Jefe","J100"
4515,"Duane","D500"
4516,"John Rosmer","J562"
4517,"Rector Kroll","R236"
4518,"Rebecca West","R122"
4519,"Ulrik Brendel","U462"
4520,"Peter Mortensgard","P365"
4521,"Mrs. Helseth","M624"
4522,"J. D.","J300"
4523,"Betsy","B320"
4524,"Brad","B630"
4525,"Morgana","M625"
4526,"Actor 1","A236"
4527,"Actor 2","A236"
4528,"Actor 3","A236"
4529,"Shirley Sumner Cobb","S642"
4530,"Descant Tamba","D225"
4531,"Bass Trombone","B236"
4532,"Descant Viol","D225"
4533,"Basson","B250"
4534,"Tempest","T512"
4535,"Carlton (Cal) Bender","C643"
4536,"Jake Cobb","J221"
4537,"Spunk","S152"
4538,"Dr. Marta Gotterling","D656"
4539,"Villager","V426"
4540,"Warrior","W660"
4541,"Charlie Morris","C645"
4542,"Ngago","N220"
4543,"Dr. Willy DeKoven","D643"
4544,"Major George Rice","M262"
4545,"Madame Neilsen","M355"
4546,"Tshembe Matoseh","T251"
4547,"Abioseh Matoseh","A125"
4548,"Lady Sneerwell","L325"
4549,"Snake","S520"
4550,"Sir Peter Teazle","S613"
4551,"Lady Teazle","L332"
4552,"Mrs. Candour","M622"
4553,"Sir Benjamin Backbite","S615"
4554,"Crabtree","C613"
4555,"Sir Oliver Surface","S641"
4556,"Joseph Surface","J212"
4557,"Charles Surface","C642"
4558,"Careless","C642"
4559,"Trip","T610"
4560,"Sir Toby","S631"
4561,"Sir Harry Bumper","S661"
4562,"Sir Reginald Squid","S662"
4563,"Rowley","R400"
4564,"Keating","K352"
4565,"Mlle Fifi","M411"
4566,"Shakespeare","S221"
4567,"The Shrew","T260"
4568,"Maria Vasilyevna","M612"
4569,"Vanya","V500"
4570,"Yelena","Y450"
4571,"Astrov","A236"
4572,"Maryina","M650"
4573,"Telyegin","T425"
4574,"Zebi","Z100"
4575,"Zavel","Z140"
4576,"Zeizel","Z240"
4577,"Shulamis","S452"
4578,"Enzo","E520"
4579,"Isaac","I220"
4580,"Isador","I236"
4581,"Basha","B200"
4582,"Moguleskoshpiler","M242"
4583,,"L355"
4584,"Lieutenant Theororic Porter","L355"
4585,"2nd Lieutenant Ulysses S Grant","2534"
4586,,"2534"
4587,,"2534"
4588,"2nd Lieutenant James Longstreet","2534"
4589,,"2534"
4590,"2nd Lieutenant John McGruder","2534"
4591,,"L355"
4592,,"L353"
4593,"Lieu. Colonel Ethan Allen Hitchcock","L245"
4594,"2nd Lieutenant Abner Doubleday","2534"
4595,,"2534"
4596,"Colonel Jefferson Davis","C454"
4597,,"B613"
4598,"Brevet Brgdr Gen. Zachary Taylor","B613"
4599,"Brevet Brgdr. Gen. Zachary Taylor","B613"
4600,"Mrs. Elizabeth Hart, an actress","M624"
4601,"Solomon, Valet to Longstreet","S455"
4602,"Davy Crockett","D126"
4603,"John Blackhawk","J514"
4604,"white Elizabeth","W342"
4605,"red Elizabeth","R342"
4606,"black Elizabeth","B422"
4607,"female Black Bear","F541"
4608,"Gregory Mitchell","G626"
4609,"Arthur Pape","A636"
4610,"Perry Sellars","P624"
4611,"John Jeckyll","J522"
4612,"James Jeckyll","J522"
4613,"Buzz Hauser","B226"
4614,"Bobby Brahms","B116"
4615,"Ramon Fornos","R551"
4616,"Amphitryon","A513"
4617,"Sosia","S200"
4618,"Mercury","M626"
4619,"Alcmena","A425"
4620,"Charis","C620"
4621,"Commander","C553"
4622,"Evans","E152"
4623,"Waitress","W362"
4624,"Vershinin's Wife","V625"
4625,"Protopopov","P631"
4626,"String instruments","S365"
4627,"James Tyrone,  Jr.","J523"
4628,"The Farmer & The Cowman","T165"
4629,"Bran ","B650"
4630,"Morganna","M625"
4631,"Bronwen","B655"
4632,"Aiden","A350"
4633,"Brithwin","B635"
4634,"Linus","L520"
4635,"Ghost of Posthumus' Father","G231"
4636,"Ghost of Posthumus' Mother","G231"
4637,"Julietta","J430"
4638,"Cornelius Melody","C654"
4639,"Sara Melody","S654"
4640,"Nora Melody","N654"
4641,"Mickey Maloy","M225"
4642,"Jamie Cregan","J526"
4643,"Dan Roche","D562"
4644,"Paddy O'Dowd","P333"
4645,"Patch Riley","P326"
4646,"Deborah Harford","D166"
4647,"Nicholas Gadsby","N242"
4648,"Party Member","P635"
4649,"Meme","M500"
4650,"Caridad","C633"
4651,"Aracelito","A624"
4652,"Mikhail","M240"
4653,"Andres","A536"
4654,"Worker","W626"
4655,"Man in Tropical Suit","M553"
4656,"Cornet","C653"
4657,"Archlute","A624"
4658,"Medieval lute","M314"
4659,"Duke Solinus","D224"
4660,"Musical Merchant","M224"
4661,"Courtesan's Assistant","C632"
4662,"Eastcheap Boy","E232"
4663,"Eastcheap Boy","E232"
4664,"Secret Service Agent","S263"
4665,"Ostler","O234"
4666,"Eastcheap Girl","E232"
4667,"Paulie","P400"
4668,"Mum","M500"
4669,"Berenger","B652"
